"address","infoSnippet","name","phone","rating","reviewSnippet","url","website"
"1308 Placer st, Redding, CA 96001","Divorce custody visitation adoption child support family law paternity guardianship domestic violence restraining orders cops matters","Manuel Law Firm","(530) 395-2002",,,"https://www.yellowpages.com/redding-ca/mip/manuel-law-firm-544236571?lid=1002166481569","http://www.kmanuellaw.com"
"4115 Blackhawk Plaza Cir, Danville, CA 94506",,"Guthrie John A Law Offices","(925) 648-2074",,,"https://www.yellowpages.com/danville-ca/mip/guthrie-john-a-law-offices-544576617?lid=1002004374029","http://www.4johnguthrielaw.com"
"2105 24th Street, Bakersfield, CA 93301","We are legal document assistance: divorce, Living Trust, wills, guardianship & conservatorship, child custody, visitation, restraining orders, and estate…","We The People","(661) 835-9491",,,"https://www.yellowpages.com/bakersfield-ca/mip/we-the-people-544792400?lid=1002004435302","http://www.wethepeoplebakersfield.com"
"2105 24th Street, Bakersfield, CA 93301","We are legal document assistance: divorce, Living Trust, wills, guardianship & conservatorship, child custody, visitation, restraining orders, and estate…","We The People","(661) 835-9491",,,"https://www.yellowpages.com/bakersfield-ca/mip/we-the-people-544792400?lid=1002004435302","http://www.wethepeoplebakersfield.com"
"4326 Atlantic Ave, Long Beach, CA 90807",,"Dana Bruce","(562) 247-5712",,,"https://www.yellowpages.com/long-beach-ca/mip/dana-bruce-544893138?lid=1001877985053","http://www.bkspecialist.net"
"1020 15th St, Ste 24, Modesto, CA 95354","Welcome to our Web site. We hope that you will find our site informative and useful. Our goal is to provide the highest quality legal services to you and your…","Law Offices of John T. Resso","(209) 353-3913",,,"https://www.yellowpages.com/modesto-ca/mip/law-offices-of-john-t-resso-545339171?lid=1002166407788","http://ressolaw.com"
"555 E Clark Ave, Santa Maria, CA 93455","With professional, prompt & reliable service. I will personally handle ALL aspects of your claim! Free Consultation. Call Susan today for more information or…","Susan A Nunn Attorney At Law","(805) 723-0478",,,"https://www.yellowpages.com/santa-maria-ca/mip/susan-a-nunn-attorney-at-law-545917604?lid=1001280145077","http://workerscompensationsantamaria.com"
"911 Marina Way South, Richmond, CA 94804","The Subsequent Injuries Benefits Trust Fund (SIBTF) is another source of compensation for injured workers. In order to recover from the SIBTF you must have a…","Mangosing Law Group","(510) 237-7982",,,"https://www.yellowpages.com/richmond-ca/mip/mangosing-law-group-545930087?lid=1002011291298","http://www.mangosinglaw.com"
"463 2nd St W, Sonoma, CA 95476","Attorneys provide legal assistance to individuals and businesses in areas including criminal defense, civil rights, personal injury, estate law, bankruptcy,…","Rovai Georgiann  Law Offices Of","(707) 939-0205",,,"https://www.yellowpages.com/sonoma-ca/mip/rovai-georgiann-law-offices-of-546112224?lid=1002102708013",
"30 Ryan Court, Monterey, CA 93940","At Spiering Law, we specialize in clients that have been injured. 100% of our practice is devoted to injured clients. We are dedicated to understanding what…","Spiering Law, James F Spiering Attorney at Law","(831) 920-6000",,,"https://www.yellowpages.com/monterey-ca/mip/spiering-law-james-f-spiering-attorney-at-law-548344465?lid=1002011290178","http://spieringlaw.com"
"1200 Nevada Street, Suite 101, Redlands, CA 92374","Elisabeth Kempe-Olinger has been practicing law as a solo practitioner in the Inland Empire Area for over 32 years. Elisabeth's practice is the successor to the…","Kempe-Olinger Elisabeth","(909) 824-2777",,,"https://www.yellowpages.com/redlands-ca/mip/kempe-olinger-elisabeth-548385858?lid=1002125513452","http://www.olingerlawoffice.com"
"500 S Chinowth St, Visalia, CA 93277","The Law Offices of Joseph C. Durante, Jr. is a personal injury law firm dedicated to providing high quality legal representation to victims of personal injury.…","Law Offices of Joseph C. Durante Jr.","(559) 733-3858",,,"https://www.yellowpages.com/visalia-ca/mip/law-offices-of-joseph-c-durante-jr-548655210?lid=1002071204913","http://www.jcdlawoffices.com/intake.htm"
"2105 24th St Ste 401, Bakersfield, CA 93301",,"We the People","(661) 835-9491",,,"https://www.yellowpages.com/bakersfield-ca/mip/we-the-people-549080708?lid=1001429960796",
"39510 Paseo Padre Pkwy, Fremont, CA 94538",,"Raymond E Frost & Associates","(209) 820-4745",,,"https://www.yellowpages.com/fremont-ca/mip/raymond-e-frost-associates-549094964?lid=1001869622482",
"39510 Paseo Padre Pkwy, Fremont, CA 94538",,"Raymond E Frost & Associates","(209) 820-4745",,,"https://www.yellowpages.com/fremont-ca/mip/raymond-e-frost-associates-549094965?lid=1001869622481","http://www.frostlaw.com"
"149 Bonifacio Place, Monterey, CA 93940","Divorce is never easy. An experienced, tough and compassionate attorney by your side is crucial for a successful outcome. We understand that there are…","Law Offices of Brian C. McCoy","(831) 373-3590","1",,"https://www.yellowpages.com/monterey-ca/mip/law-offices-of-brian-c-mccoy-5498116?lid=1001011874136","http://www.brianmccoylaw.com"
"1031 W Avenue M14, Palmdale, CA 93551","Call For FREE Brochure","Charlton Weeks LLP","(661) 265-0969",,,"https://www.yellowpages.com/palmdale-ca/mip/charlton-weeks-llp-550093536?lid=1000116807251","http://www.charltonweeks.com"
"2215 Torrance Blvd Ste 201, Torrance, CA 90501",,"Michaud Marie","(424) 571-3928",,,"https://www.yellowpages.com/torrance-ca/mip/michaud-marie-550318023?lid=1001258669874","http://www.torranceimmigrationlaw.com"
"421 Grand Ave Suite A, South San Francisco, CA 94080","Criminal & Personal Law Attorney","Chase Steven A Law Offices","(650) 589-6990",,,"https://www.yellowpages.com/south-san-francisco-ca/mip/chase-steven-a-law-offices-5504139?lid=386410770",
"1130 14th St, Modesto, CA 95354",,"Adams, Yvette","(209) 578-0900",,,"https://www.yellowpages.com/modesto-ca/mip/adams-yvette-550745712?lid=1002011293554","https://www.brentbixbyattorneymodestoca.com"
"Modesto, CA 95354","Having the right legal counsel makes all the difference. At The Law Office of Terri L. Isaac, our attorney and support team provide you with the solid legal…","Isaac Terri L Attorney At Law","(209) 353-1289",,,"https://www.yellowpages.com/modesto-ca/mip/isaac-terri-l-attorney-at-law-551151937?lid=1001280144467","http://terriisaaclaw.com/"
"424 F, San Diego, CA 92101","The law firm of Marc Carlos Law, APC, is recognized as one of San Diego and the Southern California region\ u2019s premier criminal defense firms with over…","Marc Carlos Law APC","(619) 220-9051",,,"https://www.yellowpages.com/san-diego-ca/mip/marc-carlos-law-apc-551208805?lid=1002141664701",
"2064 Talbert Ste 100, Chico, CA 95928","* Free Initial Consultation * Spanish Interpreter Available * Visit Our Website * Steven J. Foster * Heather L. Siles","Law Offices of Siles & Foster, P.C.","(530) 230-0843",,,"https://www.yellowpages.com/chico-ca/mip/law-offices-of-siles-foster-p-c-551485416?lid=1000875176481","http://www.siles-foster.com"
"2533 W Palo Alto Av, Fresno, CA 93711","At the Law Offices of Gary J. Hill, we bring more than 35 years of experience to people in and around Fresno who cannot work because of injury or disability. We…","Hill Gary J Law Offices of","(559) 442-4455",,,"https://www.yellowpages.com/fresno-ca/mip/hill-gary-j-law-offices-of-553364716?lid=1002097800931",
"137 Court St, Auburn, CA 95603","Christopher and Mary Ann Guiliani Collins are experienced Auburn attorneys who truly care about their clients. Collins and Collins is a general practice law firm…","Collins & Collins","(530) 269-8195",,,"https://www.yellowpages.com/auburn-ca/mip/collins-collins-555953590?lid=1000816211152","http://www.collins4law.com"
"3939 Smith St Suite 1B, Union City, CA 94587","Regis J Amann Law Office - Divorce Law, Auto Accident Law, Will, Trusts and Estates. Located at 3939 Smith Street, Suite 1B, Union City CA","Regis J Amann Law Office","(510) 471-7786",,,"https://www.yellowpages.com/union-city-ca/mip/regis-j-amann-law-office-5560529?lid=1002164756098","http://www.bureaumembers.com/regisjamann/"
"511 1/2 E Broadway, Glendale, CA 91205","If you, or someone you love, are in trouble, contact Mad Dog Bail Bonds immediately. Across town, across state lines or across the country, Mad Dog Bail Bonds is…","Action Bail Bonds","(818) 500-9300",,,"https://www.yellowpages.com/glendale-ca/mip/action-bail-bonds-556802607?lid=1002076695584","http://www.maddogbailbonds.com"
"501 W Broadway Ste 1500, San Diego, CA 92101","Guidance and strength in both personal injury and workers' compensation experienced advocates for our injured clients after a serious accident, you may face a…","Bender Kurlander Hernandez Campbell","(619) 821-9070",,,"https://www.yellowpages.com/san-diego-ca/mip/bender-kurlander-hernandez-campbell-566708130?lid=1002166350776","http://www.bkhclaw.com"
"1750 Creekside Oaks Dr., Suite 190, Sacramento, CA 95833","With over five decades of legal experience, the highly-skilled and dedicated team of attorneys at Tichy Law Inc. are committed to serving each client with care…","Tichy Law Inc","(916) 978-1003",,,"https://www.yellowpages.com/sacramento-ca/mip/tichy-law-inc-568386485?lid=1002160115899","http://www.saclaw.com"
"503 D St Ste 2, San Rafael, CA 94901","Mr. Strick began his legal career with the San Francisco Firm of Conklin, Davids and Friedman. There, he specialized in medical malpractice and pharmaceutical…","Strick Injury Law & Mediation","(415) 226-3079",,,"https://www.yellowpages.com/san-rafael-ca/mip/strick-injury-law-mediation-570572493?lid=1002166476281","http://stricklaw.com"
"215 N San Joaquin St, Stockton, CA 95202","The Law Office of John Hillenbrand defends citizens of Stanislaus & San Joaquin Counties CA and surrounding areas of all criminal charges brought against them.…","John Hillenbrand Criminal Defense","(209) 900-5136",,,"https://www.yellowpages.com/stockton-ca/mip/john-hillenbrand-criminal-defense-574070196?lid=1002160118645",
"317 Rosecrans Ave Ste 101, Manhattan Beach, CA 90266","For more than 30 years, Shaffer Law has focused exclusively on helping injury victims and their families throughout California. We provide the compassionate,…","Shaffer  Douglas Law Offices Of","(424) 433-3066",,,"https://www.yellowpages.com/manhattan-beach-ca/mip/shaffer-douglas-law-offices-of-574466969?lid=1002162875515","https://www.superlawyerdoug.com"
"101 E Redlands Blvd Ste 250, Redlands, CA 92373","Welcome to Legal Ease Document Assistance! A trusted Legal Document Preparation Service with over 20 years of experience in handling the most difficult of cases…","Legal Ease Document Assistance","(909) 335-0155",,,"https://www.yellowpages.com/redlands-ca/mip/legal-ease-document-assistance-575304986?lid=1002046031840","http://legaleasedocprep.com"
"13522 Newport Ave Ste 201, Tustin, CA 92780","Orange County Attorney CRIMINAL LAW, All Felonies, Domestic Violence, Drug Offenses, Sex Offenses, Assault and Battery, Theft, Juvenile Court, Juvenile Court…","Law Offices of Robert P. Croissant","(714) 730-2085",,,"https://www.yellowpages.com/tustin-ca/mip/law-offices-of-robert-p-croissant-6528172?lid=1001747435338","http://www.croissantlaw.com"
"321 W Lodi Ave, Lodi, CA 95240",,"Law Office Of Greg P. Goehring","(209) 334-3651","5","We had Greg update our family trust that was over 10 years old.  Greg was great to work with.  He listened to what our goals were, gave us updates about changes in the law…","https://www.yellowpages.com/lodi-ca/mip/law-office-of-greg-p-goehring-7009018?lid=175329714","https://www.personalinjurylodi.com"
"1900 Point West Way, Sacramento, CA 95815","Serving The Sacramento Area For Over 10 Years, Nicholas Sheedy Is An Accomplished Workmans Comp, Social Security Disability And Estate Planning Attorney. He Has…","Law Offices Of Nicholas Sheedy","(916) 400-2874",,,"https://www.yellowpages.com/sacramento-ca/mip/law-offices-of-nicholas-sheedy-7339781?lid=1001854242736","http://www.nicholassheedylaw.com/"
"650 E Hospitality Ln Ste 570, San Bernardino, CA 92408","Certified by the State Bar of California Board of Legal Specialization Family Law (Divorce, Custody, Support) * Labor & Employment Law Real Estate Disputes &…","Granowitz White & Weber Attorneys at Law","(909) 890-1717",,,"https://www.yellowpages.com/san-bernardino-ca/mip/granowitz-white-weber-attorneys-at-law-7552406?lid=1000108805172","http://gwwlaw.com"
"3761 Bernard St Ste 107, Bakersfield, CA 93306",,"McBurnie Richard G","(661) 873-0360",,,"https://www.yellowpages.com/bakersfield-ca/mip/mcburnie-richard-g-7679195?lid=1000608468183",
"822 G St, Arcata, CA 95521","Nancy Diamond has proudly served the beautiful city of Arcata California and surrounding areas since 1987. She specializes in a variety of areas of law and can…","Nancy Diamond Law","(707) 840-5815",,,"https://www.yellowpages.com/arcata-ca/mip/nancy-diamond-law-8158519?lid=1002097798990",
"3900 Newpark Mall, Newark, CA 94560","*For All Your Individual and Business Needs *Landlord / Tenant *Corporation Law *Estate Planning","Bernard Balgley-Bonaccorsi L L","(510) 476-9158",,,"https://www.yellowpages.com/newark-ca/mip/bernard-balgley-bonaccorsi-l-l-8451615?lid=1002166351243","http://www.3blawfirm.com"
"25202 Crenshaw Blvd, Torrance, CA 90505",,"Law Offices of Christie Cronenweth","(310) 257-4995","5","I have met MANY attorney's in my life, having worked for the Public Defender's Office, the VA District Counsel and a private attorney. There is no doubt that she is the best…","https://www.yellowpages.com/torrance-ca/mip/law-offices-of-christie-cronenweth-893155?lid=1001616301239","http://www.cronenwethlaw.com"
"219 N Douty St, Hanford, CA 93230","We are a full-service law firm with an extensive and diverse clientele. Representative clients include individuals, families, businesses, and numerous private…","Kahn Soares & Conway, LLP","(559) 415-6166",,,"https://www.yellowpages.com/hanford-ca/mip/kahn-soares-conway-llp-8955156?lid=175746995","http://www.ksclawyers.com"
